ride_review,ride_rating,sentiment
More I witness UBER drivers following laws road For instance one driver driving top bicycle lanes areas meant moving cars another time another driver side street stop sign made inappropriate gesture hand halted traffic moving along busy road cross despite right way It infuriating beyond unsafe untrained unregulated unruly drivers allowed engage profession endanger lives others They might provided faster service maybe think give better ratings reviews I rather alive beyond shameful UBER nothing discourage prevent sort recklessness,1.0,0
No action taken tricky deceitful drivers sucking passengers,1.0,0
Can uber driver park front britomart station driver name Sid Car number Can I get immediately update response otherwise I find way,1.0,0
My daughter college student went expected ride home past As result price surge policy charged It pouring rain options point used Uber The thing friend never expected cost much like many peopIe stuck desperate open gouged taken advantage I used uber well year half My boyfriend also registered become driver decided follow I sad say I disagree surge policy I understand surcharge even doubling fare unreasonable Needless say I longer continue use service future advise clients I hair salon spa use uber I spoke highly service past ca continue give good even fair review,1.0,0
My man Charles He best driver uber He knows go safe driver Very sociable kind Thank Charles safe driving making sure get home safely,5.0,1
Not happy fare sarasota TPA increased TPA I heading Lyft,2.0,0
Thriis company become true scam driver customers pay telling driver take percent show tips totally I bet percent tip plus take pay pay weekly cry rate get money take class need break law hiring ind cont treat like employees company benefits nothing give bouns good driver coupon print accept I know worse people rude lazy people passenger pick want much fair show totally scam driver customers smart use one else chrage low rate ride serice around I know telling going make great trip good money hassles dallor avg ride mile ride people deal crack head druck kids tip biggest ripp country uber need close asap I never forget mius,1.0,0
At friends I ordered uber At ordered another uber go back initial destination took route distance everything On top first ever uber ride name card I SHOULD received first time uber user free ride app never gave one So obviously I googled different promo code gave discount So uber fare I might well taken taxi risked driving car cheaper uber I thought uber supposed cheaper easier efficient alternative getting taxi even renting car I say experience polar opposite I never using uber name ever My driver nice though nice car But took minutes longer first driver barely spoke English He also took minutes longer ETA get us So I emailing uber back forth asking honor first time user free ride NOT WORTH IT,1.0,0
Unfortunately I car moment I started using uber great I noticed everyone uber gone downhil Example driver arrives see try drive see find passenger cancel get fair Okay Friday I went event downtown I decided take uber home I tired thinking good idea First driver passes I waving cancels I get charged I taken bus I order second one sees right away drives Well I drunk super I notice guy taking diffrent route like way got far address driving slow I say anything Until next day I see receipt heart stopped seeing much I got charged dollars plus ten driver I soo angry time receipt said guy turn uber probably thought drunk wo I trying fight guy scam like I get need money step low get money correct Soo messages uber going give back I still going getting charged like wtf still much super angry driver I want pay think I using uber anymore shady money hungry people,2.0,0
Uber care drivers lowe fare n make money buy gas n put life risk know carrying around,2.0,0
It good make referral money use code sign I split u,1.0,0
This worse yellow cab,1.0,0
After ordering uber waited quite awhile see App continued sit gas station road minutes I called ask still coming yelled I ing driving road get ing ass I told cancel drive I want ride someone rude disrespectful She needed charging anyways I one write reviews worst person I ever deal,1.0,0
The founders management Uber gotten rich backs poor drivers know calculate full cost driving Uber They make tiny percentage often lose money Uber pays LESS true cost driving maintaining vehicle,1.0,0
It quite obvious majority reviews submitted associates cab drivers There many support fact The reviews improper grammar choppy sentences misspellings even spellcheck mostly cab driver reviews reviews entered behalf The sophisticated technical reviews describe theories methods inner workings Uber Uber technology obviously Lyft Sidecar associates Hey nice try though If I driving Uber using Uber personally year I may fell BS reviews stories I saying reviews bogus I say percent reviews Geez complains rates agree hand I see anyone writing positive reviews cents mile fares riding nice clean vehicles wreak cigarette smoke Get life Lyft cabbies welcome century,5.0,1
For ride downtown get us home event night going charge us times normal rate ish They ashamed I certainly recommend anyone They required disclose information,1.0,0
What joke I using uber months loved one day I requesting ride home store I ubered I got error message saying card invalid After weeks emails employees seem able read English told problem fixed numerous times never resolved They deserve anyone business A family member drove several weeks quit never got paid They even good employees,1.0,0
